Id,SalePrice_pred
2734,177453.6631251939
2735,130916.33323783227
2736,143136.7479182903
2737,108900.97618331073
2738,139362.26094241597
2739,152779.80795575306
2740,147496.5788385666
2741,137556.3885406129
2742,174629.10853308192
2743,154320.8188060978
2744,162449.88786656415
2745,142821.6789645626
2746,125559.63651979764
2747,188511.59253958368
2748,110708.87001253606
2749,130001.99048962025
2750,114546.95290404049
2751,130762.27490674157
2752,221718.05795754457
2753,142819.29241497023
2754,221503.11453166226
2755,140147.4690127643
2756,81966.87326536737
2757,67381.15521021457
2758,80839.49655737661
2759,169834.32950152742
2760,124042.83191027035
2761,141377.56210229022
2762,128327.02160052418
2763,207072.79493749997
2764,188844.1892524301
2765,297904.09176682855
2766,119080.86451650786
2767,78016.2764175221
2768,116210.11073081658
2769,115330.69483362531
2770,158616.35426770995
2771,100684.69583219773
2772,92141.36520212283
2773,168519.5391661931
2774,154259.62775853908
2775,116071.2767786888
2776,140128.8752034934
2777,156663.59656917708
2778,134079.50405852275
2779,125966.44414092122
2780,94098.1477867262
2781,86212.47688163613
2782,84299.27786721267
2783,84852.24452285017
2784,103795.60573052336
2785,133494.95688300804
2786,50921.77339813991
2787,123138.43066899947
2788,61339.08447932654
2789,169086.91578412493
2790,108851.92019954049
2791,102266.22883766906
2792,53865.55809386473
2793,160421.86128601385
2794,83783.54211870821
2795,111766.09035842144
2796,90104.15788942836
2797,208089.80299447937
2798,126980.4227836007
2799,109204.16044743403
2800,64558.622965485236
2801,101291.33116163033
2802,139398.56153415184
2803,169400.67330470093
2804,144510.98271869487
2805,114001.00819063545
2806,76509.20357998628
2807,170417.88980169263
2808,147726.44823725216
2809,122063.65631861592
2810,123837.06535318347
2811,177272.0201222385
2812,172169.25551746594
2813,150599.26080476958
2814,144634.22276333874
2815,100330.07744329255
2816,221643.96946905466
2817,157034.34958383016
2818,128166.85634151925
2819,204503.65719173272
2820,131782.49592437022
2821,105966.84164220738
2822,214766.79774424815
2823,308822.538822685
2824,172706.20895112882
2825,171710.60516506404
2826,135846.17377025113
2827,134167.94969571094
2828,242853.69647221465
2829,248128.3181374456
2830,229455.6122475625
2831,191773.003878582
2832,232798.8242863584
2833,312523.418413606
2834,234357.82002937695
2835,227968.15635811997
2836,216717.53024975408
2837,167282.50305265322
2838,139990.8480402765
2839,184662.64931007236
2840,200455.28536494126
2841,204898.10027859092
2842,232996.72965607583
2843,145903.74316450284
2844,167435.8953107145
2845,116120.52144967826
2846,209938.46456760052
2847,204922.90219948816
2848,225097.55776503694
2849,206709.63051630472
2850,281364.82606793713
2851,226200.43001906024
2852,230376.97197806
2853,237497.83797787508
2854,145108.64213181316
2855,203698.49175604276
2856,211826.07264950336
2857,205258.83419873012
2858,215465.61452330515
2859,103339.1803100485
2860,118176.02723993253
2861,138446.25199107223
2862,209398.75560975872
2863,143620.6666469289
2864,265236.4243552602
2865,144843.3399959369
2866,167567.4161364297
2867,94625.88851325407
2868,113058.57587727756
2869,103528.78991752774
2870,120992.6981781683
2871,84357.70343409892
2872,22227.854818803316
2873,98199.50803276963
2874,149385.97767436734
2875,113092.37494779337
2876,185773.8513248931
2877,149097.44947558423
2878,160703.73155583476
2879,127708.9083232701
2880,93454.6615132689
2881,135979.6389614954
2882,162269.06650042496
2883,189300.3397334014
2884,197824.2716857213
2885,180880.96592920832
2886,218259.5176462986
2887,117275.74166122833
2888,140805.85428343885
2889,41256.04180640972
2890,69922.73276431733
2891,144978.7133056238
2892,37203.72451521727
2893,94702.74615144862
2894,45626.42073758268
2895,332219.7592236582
2896,275828.1092780381
2897,213312.4306065866
2898,164240.21749376773
2899,233361.53604375245
2900,165329.92964293674
2901,220377.3034772398
2902,191139.62410569316
2903,312666.9345462483
2904,334786.3628439279
2905,70792.30918097097
2906,225646.27375634672
2907,113723.68606963422
2908,122137.60429442339
2909,155642.58801080586
2910,61386.75265462005
2911,60066.16206917609
2912,157546.3256782784
2913,61997.87331222033
2914,59765.478669562144
2915,71301.43257066178
2916,62136.803547074334
2917,163093.78765726715
2918,103020.80555717235
2919,227146.57979695062
